way_id,point_index,lat,lon
113465851,21,50.1059035,14.4140967
113467236,0,50.1047271,14.4096802
113467236,1,50.1047762,14.4096023
113467236,2,50.104828,14.4094736
113467236,3,50.1048505,14.4093793
113467236,4,50.1049172,14.4088208
113467236,5,50.1049384,14.4084625
113467236,6,50.1049588,14.408319
113467236,7,50.105163,14.4077941
113467236,8,50.1052846,14.4075113
113467236,9,50.1053511,14.4073819
113467236,10,50.1054731,14.407205
113467236,11,50.1059199,14.4066815
113467238,0,50.1064393,14.4144588
113467238,1,50.1061256,14.414444
113467238,2,50.1060624,14.4144248
113467238,3,50.1059964,14.4143575
113467238,4,50.1059585,14.4142746
113467238,5,50.1059135,14.4140624
113467240,0,50.1052523,14.410576
113467240,1,50.1053515,14.4107101
113467240,2,50.1055061,14.4109273
113467240,3,50.1057179,14.4111576
113467240,4,50.1058906,14.4113031
113467240,5,50.1059943,14.4113832
113467240,6,50.1060745,14.4114389
113467240,7,50.1061481,14.4114682
121794424,0,50.1046796,14.4199095
121794424,1,50.1047019,14.4199541
121794424,2,50.1048368,14.4207537
121794424,3,50.1048926,14.4209146
121794424,4,50.1050558,14.4211765
121794425,0,50.1047972,14.4193719
121794425,1,50.1047609,14.4196437
121794425,2,50.1046796,14.4199095
121794425,3,50.1045823,14.4199078
121794425,4,50.1044254,14.4199274
121794425,5,50.1043169,14.420012
133359841,0,50.1041561,14.4306137
133359841,1,50.1041452,14.4306086
133359841,2,50.1041365,14.4306046
133359841,3,50.1040858,14.4305922
133359841,4,50.1040371,14.4305588
133359841,5,50.1040011,14.4305037
133359841,6,50.103939,14.4300634
133359841,7,50.1037296,14.4285234
133359841,8,50.1035693,14.4273173
133359841,9,50.1035322,14.4270175
133359841,10,50.1035186,14.4268107
133359841,11,50.1035256,14.4264606
133359841,12,50.1035282,14.4261964
133359841,13,50.1035228,14.426119
133359841,14,50.1034964,14.4260053
133359841,15,50.1034672,14.4259532
141180331,0,50.1059199,14.4066815
141180331,1,50.1061729,14.406491
141180331,2,50.1065542,14.406227
180216038,0,50.1053797,14.4155816
180216038,1,50.1053222,14.4161084
180216038,2,50.1052889,14.4163689
180216038,3,50.1052205,14.4169229
180216038,4,50.1051835,14.4172195
180216038,5,50.1051322,14.4176272
180216038,6,50.1051194,14.4177324
180216038,7,50.1050067,14.4186124
180216038,8,50.1049775,14.4189178
180216038,9,50.1049926,14.4190871
180216038,10,50.1050266,14.4192524
180216038,11,50.1050904,14.4195076
180216038,12,50.105436,14.4208989
180216039,0,50.1063272,14.4247675
180216039,1,50.1063572,14.4250538
180216039,2,50.1063384,14.4253576
180216039,3,50.1062493,14.4257486
180216039,4,50.1061448,14.4260228
180216039,5,50.1059928,14.4263438
180216039,6,50.1057939,14.426697
180216039,7,50.1056827,14.426834
180216039,8,50.1053466,14.4269874
180216039,9,50.1052359,14.427063
180216039,10,50.1051086,14.4270076
180216039,11,50.1049944,14.4269229
180216044,0,50.1050807,14.416299
180216044,1,50.1052532,14.4163569
180216044,2,50.1052889,14.4163689
180216046,0,50.1051322,14.4176272
180216046,1,50.1050895,14.4176153
180216046,2,50.1048708,14.4175546
180216047,0,50.1048581,14.4139033
180216047,1,50.1048399,14.4135872
180216047,2,50.1049109,14.4132343
180216049,0,50.105156,14.4280044
180216049,1,50.1052775,14.4279825
180216049,2,50.1054577,14.4279834
180216049,3,50.105468,14.427974
180216049,4,50.1054689,14.4279592
180216049,5,50.1054044,14.4278037
180216050,0,50.1048976,14.4147298
180216050,1,50.1049401,14.4143588
180216050,2,50.104951,14.4140829
180216050,3,50.1049636,14.4139324
180216052,0,50.1049636,14.4139324
180216052,1,50.1049109,14.4132343
180216052,2,50.1048978,14.4127027
180216052,3,50.1049126,14.412332
180216052,4,50.1048978,14.4120151
180216053,0,50.1050276,14.4157145
180216053,1,50.1049328,14.4155457
180216053,2,50.1048976,14.4147298
180216053,3,50.1048804,14.4144039
180490995,0,50.1093197,14.4185498
180490995,1,50.1092237,14.4185975
180490995,2,50.1090557,14.4186708
180490995,3,50.1087852,14.4188102
180490996,0,50.1095658,14.4184152
180490996,1,50.1094491,14.4184657
180910656,0,50.1064994,14.4150205
180910656,1,50.1064994,14.4148173
180910656,2,50.1064953,14.4147635
180910656,3,50.1064816,14.4146899
180910656,4,50.1064393,14.4144588
180910656,5,50.1064254,14.4143625
180910656,6,50.1063567,14.4139325
180910656,7,50.1063444,14.4138381
180910656,8,50.1063391,14.4137558
180910656,9,50.1063395,14.4136493
180910656,10,50.1063467,14.4135642
180910656,11,50.1063632,14.4134566
180910656,12,50.1063813,14.4133642
180910656,13,50.1064429,14.4130573
180910656,14,50.1064548,14.4129551
180910656,15,50.1064591,14.4128565
180910656,16,50.1064483,14.4124529
180910656,17,50.1064498,14.4122821
180998334,0,50.1083502,14.4185608
180998334,1,50.1083254,14.4187908
180998334,2,50.1083205,14.4189254
180998334,3,50.1083231,14.4190608
180998334,4,50.1083332,14.4191958
180998334,5,50.1083603,14.419374
180998334,6,50.1084993,14.4201472
180998334,7,50.1085346,14.4202908
180998334,8,50.1086353,14.4208739
180998334,9,50.1086682,14.4211682
180998334,10,50.1086741,14.4213799
180998334,11,50.1086496,14.4216161
180998334,12,50.1086033,14.4218315
180998334,13,50.1085577,14.4219928
180998334,14,50.1083464,14.4225568
180998334,15,50.1080466,14.4233363
180998334,16,50.1078641,14.4238775
180998334,17,50.1078506,14.4239748
180998334,18,50.1078593,14.4240754
180998335,0,50.1074404,14.4216336
180998335,1,50.1074306,14.4216921
180998335,2,50.1074042,14.4218386
180998335,3,50.1073631,14.4219436
180998335,4,50.1073272,14.4219831
180998335,5,50.1073089,14.4220033
180998335,6,50.1072149,14.4220637
180998335,7,50.1071945,14.4220658
180998335,8,50.1070919,14.4220763
180998335,9,50.106905,14.4220033
180998335,10,50.1067164,14.4220034
180998335,11,50.1066472,14.4220478
180998335,12,50.106544,14.4221679
180998335,13,50.1064072,14.4223758
180998335,14,50.1063103,14.4225982
180998335,15,50.1062184,14.4228427
180998335,16,50.1061394,14.4231361
180998335,17,50.1060425,14.4232244
180998337,0,50.1077273,14.41541
180998337,1,50.1084471,14.4185637
180998337,2,50.1086872,14.4195791
180998337,3,50.1087234,14.4197416
180998337,4,50.1089586,14.4207061
180998337,5,50.1089917,14.4209292
180998337,6,50.1090177,14.4211978
180998337,7,50.1090171,14.4213861
180998337,8,50.1089993,14.4218461
180998337,9,50.1089631,14.4221187
180998337,10,50.1088798,14.4224735
180998337,11,50.1088162,14.4227193
180998337,12,50.1086942,14.4230356
180998337,13,50.1086408,14.4231515
180998337,14,50.1084437,14.4234598
180998337,15,50.1082625,14.4236937
180998337,16,50.1079987,14.423894
180998337,17,50.1078904,14.4239588
180998337,18,50.1078506,14.4239748
180998337,19,50.1076038,14.424011
180998337,20,50.107201,14.4240002
180998337,21,50.1069193,14.4238919
180998337,22,50.1064064,14.4234836
180998337,23,50.1062645,14.4232933
180998337,24,50.1061394,14.4231361
180998337,25,50.1060999,14.4230582
180998337,26,50.1058013,14.4218997
180998337,27,50.1054898,14.4206451
180998337,28,50.1052476,14.4196458
180998337,29,50.1051969,14.4194459
180998337,30,50.1051724,14.4193429
180998337,31,50.1051394,14.4191942
180998337,32,50.1051039,14.4190066
180998337,33,50.1050841,14.4187815
180998337,34,50.1050881,14.4186276
180998337,35,50.1051002,14.4185003
180998337,36,50.1051231,14.418234
180998337,37,50.1051496,14.4179758
180998337,38,50.1051778,14.4177533
180998337,39,50.1052341,14.4172446
180998337,40,50.1054139,14.4158479
180998337,41,50.1054238,14.415807
180998337,42,50.1054431,14.41576
180998337,43,50.105463,14.4157237
180998337,44,50.1054914,14.4156904
180998337,45,50.1055849,14.4156158
180998337,46,50.1057479,14.4155524
180998337,47,50.105913,14.4155289
180998337,48,50.1065027,14.4153967
180998337,49,50.1075879,14.4151176
180998337,50,50.1076497,14.4151093
180998338,0,50.1076516,14.4150242
180998338,1,50.1076497,14.4151093
180998338,2,50.1077273,14.41541
180998339,0,50.107385,14.4149302
180998339,1,50.1075637,14.4148736
180998340,0,50.1087337,14.4195036
180998340,1,50.1086872,14.4195791
180998340,2,50.1086903,14.4197109
180998340,3,50.1086859,14.4198148
180998340,4,50.10867,14.4199074
180998340,5,50.1086485,14.4199839
180998340,6,50.1085638,14.4202124
180998340,7,50.1085346,14.4202908
180998340,8,50.1085006,14.4204044
180998340,9,50.108409,14.4207463
180998340,10,50.1083625,14.420875
180998340,11,50.1083179,14.4209839
180998340,12,50.1082745,14.4210714
180998340,13,50.1082183,14.4211675
180998340,14,50.108186,14.4212191
180998340,15,50.1081514,14.4212662
180998340,16,50.108119,14.4213081
180998340,17,50.1080694,14.4213591
180998340,18,50.1080163,14.4214103
180998340,19,50.1079482,14.4214721
180998340,20,50.1078887,14.4215177
180998340,21,50.1078514,14.4215391
180998340,22,50.1078109,14.4215578
180998340,23,50.1076751,14.4215769
180998340,24,50.1075937,14.421584
180998340,25,50.1074967,14.4215932
180998340,26,50.1074404,14.4216336
180998341,0,50.1064866,14.4151613
180998341,1,50.1064994,14.4150205
180998342,0,50.1050276,14.4157145
180998342,1,50.1051801,14.415657
180998342,2,50.1053797,14.4155816
180998343,0,50.1076482,14.4158587
180998343,1,50.1076762,14.4160136
180998343,2,50.107836,14.4168198
180998343,3,50.1078356,14.4169126
180998343,4,50.1078253,14.4170124
180998343,5,50.1077622,14.4173354
180998343,6,50.1077705,14.4174617
180998343,7,50.1079595,14.4178846
180998343,8,50.1080901,14.4181217
180998343,9,50.1083347,14.4184792
180998343,10,50.1083502,14.4185608
180998343,11,50.1084471,14.4185637
180998343,12,50.1085128,14.4185669
180998344,0,50.1039921,14.4218438
180998344,1,50.1039053,14.4215301
180998344,2,50.1038663,14.4211726
180998344,3,50.1038565,14.4203189
180998344,4,50.1038838,14.420048
180998344,5,50.1039972,14.4194448
180998344,6,50.1040866,14.4193746
180998345,0,50.1038089,14.4244933
180998345,1,50.104025,14.4242121
180998345,2,50.1043121,14.4239044
180998345,3,50.1045383,14.4236876
180998345,4,50.104673,14.4235839
180998345,5,50.1048749,14.4234802
180998345,6,50.1051225,14.4232563
180998345,7,50.1053735,14.4230603
180998345,8,50.1055199,14.4229741
180998345,9,50.1055971,14.4229792
180998345,10,50.1057963,14.4231042
180998345,11,50.1058723,14.4231218
180998346,0,50.1044771,14.418892
180998346,1,50.1044813,14.4190596
180998346,2,50.1044756,14.4191709
180998346,3,50.1044499,14.4192703
180998346,4,50.1044042,14.4193326
180998346,5,50.1043424,14.4193741
180998346,6,50.1042729,14.4193875
180998346,7,50.1040866,14.4193746
181330048,0,50.1067096,14.4066495
181330048,1,50.1068641,14.4067231
181330051,0,50.1050626,14.4091612
181330051,1,50.1050652,14.4096155
181330051,2,50.1050924,14.409748
181330055,0,50.1050924,14.409748
181330055,1,50.1051455,14.4099685
181330055,2,50.1052319,14.4102417
181330055,3,50.1053079,14.4104397
181330055,4,50.1054387,14.4106877
181330055,5,50.1057349,14.4110702
181330055,6,50.1059245,14.4112411
181330055,7,50.1061607,14.4113627
181330055,8,50.1063123,14.4113996
182170263,0,50.107127,14.4046645
182170263,1,50.1069534,14.4051452
182170263,2,50.1067625,14.405689
182170263,3,50.1067554,14.4057109
229967062,0,50.1051969,14.4194459
229967062,1,50.1050904,14.4195076
229972129,0,50.1053277,14.4209657
229972129,1,50.10543,14.42119
229972129,2,50.1058723,14.4231218
231342855,0,50.1103985,14.4167481
231342855,1,50.1104939,14.4166479
231342855,2,50.1105506,14.4166568
231342855,3,50.1106775,14.4166864
231342855,4,50.1107078,14.416698
257763516,0,50.1067873,14.4260124
257763516,1,50.1066821,14.4265294
257763516,2,50.1065118,14.4271059
257763516,3,50.1064422,14.4273446
257763516,4,50.1063828,14.4275508
257763516,5,50.1063592,14.4276367
257763516,6,50.1063157,14.4277297
257763516,7,50.1062237,14.4278879
257763516,8,50.1061434,14.4279442
259073609,0,50.103035,14.4202462
259073609,1,50.103062,14.4200923
259073609,2,50.1030887,14.4200219
259073610,0,50.1036775,14.4177518
259073610,1,50.1035529,14.417835
259073610,2,50.1034578,14.4179323
259073610,3,50.1034116,14.4180072
259073610,4,50.1033088,14.4183203
259073611,0,50.1033088,14.4183203
259073611,1,50.1033728,14.4183345
259073611,2,50.1035427,14.4183527
259073612,0,50.1033088,14.4183203
259073612,1,50.1032957,14.4184788
259073612,2,50.1030887,14.4200219
333036592,0,50.1049016,14.4293849
333036592,1,50.1049656,14.4294885
333036592,2,50.1050126,14.429642
351687512,0,50.1050084,14.4100858
351687512,1,50.1049684,14.4102457
351687512,2,50.1049446,14.410245
351687512,3,50.1049146,14.4101854
351687512,4,50.1048394,14.4102049
373835134,0,50.105704,14.4153481
373835134,1,50.1064866,14.4151613
373835134,2,50.107385,14.4149302
377460762,0,50.1032464,14.4257867
377460762,1,50.1032332,14.4257996
377460762,2,50.1031936,14.4258618
377460762,3,50.1031595,14.4258944
377460762,4,50.1031268,14.4259155
377460762,5,50.1030414,14.4259472
377460762,6,50.1030303,14.4259601
377460846,0,50.1061434,14.4279442
377460846,1,50.1059936,14.4280448
377460846,2,50.1054174,14.4282857
377460846,3,50.1053652,14.4283211
377460846,4,50.1053171,14.4283707
377460846,5,50.1052728,14.4284506
377460846,6,50.1051835,14.4286622
426021590,0,50.103018,14.4225922
426021590,1,50.1029064,14.4225906
437071721,0,50.1031095,14.4211863
437071721,1,50.1030155,14.4211683
443168486,0,50.1051163,14.4285928
443168486,1,50.1051835,14.4286622
445462125,0,50.1060778,14.4181816
445462125,1,50.1056579,14.4179872
445462125,2,50.105604,14.417879
445462125,3,50.1055295,14.4175005
445462125,4,50.1055194,14.4174585
445462125,5,50.1055002,14.4174023
445462125,6,50.1054234,14.4172265
445462126,0,50.1060778,14.4181816
445462126,1,50.106304,14.418292
445462202,0,50.106125,14.4166765
445462202,1,50.1060301,14.4167415
445462203,0,50.1060301,14.4167415
445462203,1,50.1054962,14.417108
445462204,0,50.1054962,14.417108
445462204,1,50.1054234,14.4172265
448495209,0,50.1051839,14.4291119
448495209,1,50.1051359,14.4290664
448495209,2,50.1050922,14.4290263
448495209,3,50.1050576,14.428986
482510580,0,50.1033453,14.4198246
482510580,1,50.1033822,14.4196388
482510580,2,50.1034544,14.419363
482510580,3,50.1035198,14.4191129
482510580,4,50.103617,14.4188525
482510580,5,50.1037533,14.4183734
482510583,0,50.1035282,14.4261964
482510583,1,50.1035793,14.4260891
482510583,2,50.1035669,14.4259558
482510583,3,50.103515,14.4256994
482510583,4,50.1035353,14.4256195
482520325,0,50.1052224,14.4133731
482520325,1,50.1052005,14.4142643
482520326,0,50.1052005,14.4142643
482520326,1,50.1051365,14.4148022
482520326,2,50.1050536,14.415499
482520326,3,50.1050421,14.4156013
482520326,4,50.1050276,14.4157145
482520327,0,50.1056526,14.4125934
482520327,1,50.1056855,14.4127528
482520327,2,50.1057063,14.4129006
482520327,3,50.1057298,14.4131893
482520327,4,50.1056536,14.4134809
482520327,5,50.1056068,14.4136754
482520327,6,50.1055473,14.4139829
482520328,0,50.1055473,14.4139829
482520328,1,50.1053402,14.4141504
483930375,0,50.1057935,14.4278552
483930375,1,50.1057848,14.4277461
483930375,2,50.1057507,14.427683
483930375,3,50.1057286,14.4276654
488226167,0,50.1067873,14.4260124
488226167,1,50.1068295,14.426168
488226167,2,50.1069741,14.4266813
531085538,0,50.1104939,14.4166479
531085538,1,50.1104376,14.4165995
531085538,2,50.1103863,14.4165307
531085539,0,50.1096859,14.4179697
531085539,1,50.1096029,14.4177464
531085539,2,50.1092848,14.4168899
531085539,3,50.1089556,14.4160826
531085539,4,50.1086742,14.4152675
531085539,5,50.1086028,14.415116
531085539,6,50.1085242,14.4149824
531085539,7,50.1084921,14.4149161
531085539,8,50.1084382,14.4147458
531085539,9,50.1082628,14.4140648
531085539,10,50.1081678,14.4137842
531085539,11,50.108085,14.4135826
531085539,12,50.1079557,14.4133387
531085539,13,50.1079086,14.4132229
531085539,14,50.1075558,14.4121577
548739733,0,50.1067099,14.4184654
548739733,1,50.1066879,14.4182483
548739733,2,50.1066297,14.4180668
548739733,3,50.1065237,14.4178888
548739733,4,50.106493,14.4177923
548739733,5,50.106446,14.4177093
548739733,6,50.1063268,14.4175258
548739733,7,50.106256,14.4173662
548739733,8,50.1062223,14.4172738
548739733,9,50.1061959,14.4171765
548739733,10,50.1061775,14.4170856
548739733,11,50.1061614,14.4169601
548739733,12,50.106125,14.4166765
548739733,13,50.106055,14.4164061
548739733,14,50.1060228,14.4162725
548739733,15,50.1059954,14.4161131
548739733,16,50.1059593,14.4158319
548739735,0,50.1071253,14.4185005
548739735,1,50.1070493,14.4184954
553339695,0,50.1060573,14.4188827
553339695,1,50.106046,14.41874
553339695,2,50.1060288,14.4186195
553339695,3,50.1060275,14.4184928
553339695,4,50.1060413,14.4183631
553339695,5,50.1060778,14.4181816
553339696,0,50.1054225,14.4178617
553339696,1,50.1056579,14.4179872
562167446,0,50.1032223,14.4203079
562167446,1,50.103035,14.4202462
677306316,0,50.1049963,14.4168474
677306316,1,50.1050436,14.4168628
677306316,2,50.1051799,14.4169091
677306316,3,50.1052205,14.4169229
677306317,0,50.1051161,14.4171431
677306317,1,50.1050428,14.4171197
677306318,0,50.1052992,14.4178054
677306318,1,50.1054225,14.4178617
677306320,0,50.1051194,14.4177324
677306320,1,50.1051778,14.4177533
677306320,2,50.1052084,14.4177652
677306325,0,50.1073747,14.4211043
677306325,1,50.1073355,14.4210909
677306325,2,50.1073017,14.4210441
677306325,3,50.1072362,14.4209143
677306325,4,50.1072153,14.420849
677306325,5,50.1071954,14.4207694
677306325,6,50.1071653,14.42071
677306325,7,50.1070563,14.4205877
677306325,8,50.1068898,14.4204278
677306325,9,50.1066632,14.4202679
677306325,10,50.1066004,14.4201825
677306325,11,50.1065279,14.4200845
677306325,12,50.1064677,14.4200535
677306325,13,50.1064248,14.4200443
677306325,14,50.1063528,14.4200184
677306325,15,50.1063142,14.4200284
677306325,16,50.1062728,14.4200736
677306325,17,50.10624,14.4201054
677306325,18,50.106174,14.4200996
677306325,19,50.1060908,14.4200527
677306325,20,50.1060546,14.4200149
677306328,0,50.1076126,14.4176767
677306328,1,50.1076529,14.417586
677306328,2,50.1077705,14.4174617
677306329,0,50.1065075,14.4154325
677306329,1,50.1065027,14.4153967
677306329,2,50.1064948,14.4152732
677306331,0,50.1074756,14.415638
677306331,1,50.1073914,14.4156929
677306331,2,50.1073055,14.4157632
677306331,3,50.1071979,14.4158693
677306331,4,50.1071428,14.4159307
677306331,5,50.107107,14.4160125
677306331,6,50.1070837,14.416114
677306331,7,50.1070746,14.4162086
677306331,8,50.1070583,14.4162699
677306331,9,50.1070295,14.4163224
677306331,10,50.1069516,14.4164037
677306331,11,50.1069277,14.4164592
677306331,12,50.1069179,14.4165048
677306333,0,50.1065587,14.4160532
677306333,1,50.1066036,14.4160948
677306333,2,50.1067733,14.416294
677306333,3,50.1067939,14.4163304
677306333,4,50.1068039,14.4163962
677306333,5,50.1067971,14.4164565
677306334,0,50.1064172,14.4164845
677306334,1,50.1064162,14.4164272
677306334,2,50.1064275,14.4163221
677306334,3,50.1064468,14.4162212
677306334,4,50.1064763,14.41614
677306334,5,50.1065139,14.4160883
677306334,6,50.1065587,14.4160532
677306334,7,50.106552,14.4159377
677306334,8,50.1065155,14.4155363
683770051,0,50.1029875,14.4232364
683770051,1,50.1028051,14.4232183
683770051,2,50.1027791,14.4232127
724212382,0,50.1047378,14.4109484
724212382,1,50.1047541,14.4109458
737892392,0,50.1049588,14.408319
737892392,1,50.1049136,14.4083033
737909240,0,50.1048489,14.4217072
737909240,1,50.10487,14.4217953
737909240,2,50.1048523,14.4219555
737909240,3,50.1048783,14.4220159
737909240,4,50.1050993,14.4220029
737909240,5,50.1050966,14.4217854
737909241,0,50.1051779,14.4218923
737909241,1,50.1050966,14.4217854
737909241,2,50.1050971,14.4217375
737909242,0,50.1051726,14.4215519
737909242,1,50.1051214,14.4216608
737909242,2,50.1050971,14.4217375
737909242,3,50.1050304,14.4216335
737909244,0,50.1050208,14.4216091
737909244,1,50.1049854,14.4215591
737909244,2,50.1049487,14.4215071
737909245,0,50.1049377,14.4214885
737909245,1,50.1048989,14.4214224
738131006,0,50.1043224,14.4195991
738131006,1,50.1045144,14.4195158
738131006,2,50.1046083,14.41945
738131006,3,50.104669,14.4194118
738131006,4,50.1047972,14.4193719
776210736,0,50.1035427,14.4183527
776210736,1,50.1036775,14.4177518
826263693,0,50.1082065,14.4248017
826263693,1,50.1079597,14.424259
826263693,2,50.1079444,14.4242231
826263693,3,50.1078878,14.4241221
930976402,0,50.1087852,14.4188102
930976402,1,50.1087422,14.4190258
930976402,2,50.1087259,14.4191358
930976402,3,50.1086951,14.4193451
932354925,0,50.1047509,14.4180348
932354925,1,50.1048919,14.4186939
932354925,2,50.1049775,14.4189178
932407533,0,50.1066451,14.417825
932407533,1,50.1067035,14.4178484
932407537,0,50.1067035,14.4178484
932407537,1,50.1067585,14.4178696
932407537,2,50.1068578,14.4178892
932407537,3,50.1069337,14.4178893
932407537,4,50.1070081,14.4178742
932407537,5,50.1071491,14.4178401
932407537,6,50.107223,14.4178163
932407537,7,50.1072839,14.417784
932407537,8,50.1073493,14.4177377
932407537,9,50.1075886,14.4175842
949629831,0,50.1030887,14.4200219
949629831,1,50.1032783,14.4198605
949629831,2,50.1033453,14.4198246
949629832,0,50.103035,14.4202462
949629832,1,50.1030137,14.420232
949629832,2,50.1029902,14.4202101
949629832,3,50.1029787,14.4202027
949629833,0,50.1032223,14.4203079
949629833,1,50.1032783,14.4198605
949629833,2,50.1035427,14.4183527
956523901,0,50.105432,14.4272014
956523901,1,50.1054283,14.4271414
956523901,2,50.1054015,14.4270806
956523901,3,50.1053746,14.4270541
956523901,4,50.1053643,14.4270435
956523901,5,50.1053502,14.4270519
956523901,6,50.1053457,14.4270424
956523901,7,50.1052803,14.4271148
956523901,8,50.1052869,14.4271293
956523901,9,50.1052299,14.4271925
956523901,10,50.1052086,14.4272789
956523901,11,50.1051972,14.427272
956523901,12,50.1051952,14.42728
956523901,13,50.1051666,14.4273969
956523901,14,50.1051646,14.4274055
956523901,15,50.1051757,14.4274122
956523901,16,50.1051549,14.4274969
956523901,17,50.1051721,14.427607
956523901,18,50.1051796,14.4276542
956523901,19,50.1051884,14.4277117
956523901,20,50.105193,14.4277407
956523901,21,50.1052393,14.4277519
956523901,22,50.1052824,14.427732
956523901,23,50.1053091,14.4276923
956523901,24,50.1053177,14.4276797
956523901,25,50.1053279,14.4276646
956523901,26,50.1053235,14.4276493
956523901,27,50.1053322,14.4276453
956523901,28,50.1053188,14.4275604
956523901,29,50.1053098,14.427563
956523901,30,50.1053094,14.4274979
956523901,31,50.1053163,14.4274446
956523901,32,50.105334,14.4273789
956523901,33,50.1053466,14.4273467
956523901,34,50.1053742,14.4272995
956523901,35,50.1053798,14.4273107
956523901,36,50.1054258,14.4272602
956523901,37,50.1054215,14.427249
956523901,38,50.1054306,14.4272434
956523901,39,50.1054264,14.4272027
956523901,40,50.105432,14.4272014
956523902,0,50.1051376,14.4276708
956523902,1,50.1051715,14.4276575
981696629,0,50.1093513,14.4185329
981696629,1,50.1093197,14.4185498
988317524,0,50.106304,14.418292
988317524,1,50.1063363,14.4183078
1018486000,0,50.1076482,14.4158587
1018486000,1,50.1076999,14.4156992
1018486000,2,50.1077175,14.4155983
1018486000,3,50.1077273,14.41541
1018486002,0,50.1085486,14.4187259
1018486002,1,50.1085997,14.4187584
1018486002,2,50.1086526,14.4187837
1018486002,3,50.1087167,14.418802
1018486002,4,50.1087852,14.4188102
1018486004,0,50.1050881,14.4186276
1018486004,1,50.1050067,14.4186124
1031641174,0,50.1063592,14.4276367
1031641174,1,50.1064127,14.4277003
1040746763,0,50.1057243,14.4153029
1040746763,1,50.1056113,14.415361
1040746763,2,50.1055654,14.4154103
1040746763,3,50.1055128,14.4155311
1046824278,0,50.1067342,14.4271529
1046824278,1,50.1064422,14.4273446
1104049024,0,50.1067554,14.4057109
1104049024,1,50.1066378,14.4060663
1104049024,2,50.1065542,14.406227
1104050018,0,50.1050727,14.4086903
1104050018,1,50.1050626,14.4091612
1104050553,0,50.1050693,14.4099498
1104050553,1,50.1050278,14.4100081
1104050553,2,50.1050084,14.4100858
1104050710,0,50.1050924,14.409748
1104050710,1,50.105056,14.4098971
1104050710,2,50.1050693,14.4099498
1104050710,3,50.105098,14.4100482
1104050854,0,50.105098,14.4100482
1104050854,1,50.1052189,14.4104618
1104050854,2,50.1052523,14.410576
1104085395,0,50.106492,14.4213392
1104085395,1,50.106532,14.421316
1104085395,2,50.1065505,14.4212652
1104085395,3,50.106569,14.4211799
1124817063,0,50.1031495,14.4287434
1124817063,1,50.1033571,14.4287002
1124817065,0,50.1033773,14.428877
1124817065,1,50.1033851,14.4289484
1124817065,2,50.1033876,14.4289634
1124817065,3,50.1033929,14.4289766
1124817065,4,50.103398,14.4289856
1124817065,5,50.1034061,14.428991
1152235238,0,50.1094318,14.4214851
1152235238,1,50.1094284,14.4215957
1152235238,2,50.1094195,14.4217056
1152235238,3,50.1094052,14.4218141
1152235238,4,50.1093877,14.4219103
1152235238,5,50.1093659,14.4220043
1152235238,6,50.1093399,14.4220957
1152235238,7,50.1092177,14.4223666
1152235238,8,50.1091056,14.4225464
1152235239,0,50.1092581,14.4191627
1152235239,1,50.1093992,14.4196764
1152235239,2,50.1094202,14.4198013
1152235239,3,50.1094345,14.4199285
1152235239,4,50.1094424,14.4200758
1152235239,5,50.1094413,14.4202235
1152235239,6,50.1094425,14.4202841
1152235239,7,50.1094474,14.4203442
1152235239,8,50.1094552,14.4204005
1152235239,9,50.1094663,14.4204555
1152235239,10,50.1095411,14.4207774
1152235239,11,50.1095505,14.420849
1152235239,12,50.1095551,14.4209216
1152235239,13,50.1095549,14.4209947
1152235239,14,50.1095496,14.4210691
1152235239,15,50.1095392,14.4211423
1152235239,16,50.1095239,14.4212133
1152235239,17,50.1094637,14.4214077
1152235239,18,50.1094318,14.4214851
1157677716,0,50.1063306,14.4165414
1157677716,1,50.1063446,14.4166031
1157677716,2,50.1063489,14.4166219
1157677717,0,50.1053537,14.4172091
1157677717,1,50.1052876,14.4171927
1157677718,0,50.1054234,14.4172265
1157677718,1,50.1053537,14.4172091
1172795763,0,50.1064498,14.4122821
1172795763,1,50.1064448,14.4121671
1172795763,2,50.1064393,14.4120002
1172795764,0,50.1065575,14.412129
1172795764,1,50.1065216,14.4121535
1172795764,2,50.1064743,14.4121982
1172795764,3,50.1064498,14.4122821
1183887634,0,50.1061614,14.4169601
1183887634,1,50.1062198,14.4169338
1183887634,2,50.1062398,14.416782
1183887634,3,50.1062691,14.4166823
1183887634,4,50.1063446,14.4166031
1218483316,0,50.1102123,14.4139405
1218483316,1,50.1103477,14.4159572
1234054275,0,50.1087852,14.4188102
1234054275,1,50.1086769,14.4188885
1234054275,2,50.1086432,14.4189354
1234054275,3,50.1086088,14.4189928
1234054276,0,50.1086951,14.4193451
1234054276,1,50.1086088,14.4189928
1234054277,0,50.1087337,14.4195036
1234054277,1,50.1086951,14.4193451
1234054278,0,50.1059956,14.4230498
1234054278,1,50.1060425,14.4232244
1234054279,0,50.1044913,14.4303951
1234054279,1,50.1044146,14.4305675
1272513567,0,50.1070493,14.4184954
1272513567,1,50.1067935,14.4184728
1272513568,0,50.1064924,14.4183847
1272513568,1,50.1063363,14.4183078
1305983064,0,50.1041325,14.4213417
1305983064,1,50.1040937,14.4195642
1305983064,2,50.1040866,14.4193746
1305983064,3,50.1040885,14.4184254
1305983064,4,50.1041077,14.4180248
1305983064,5,50.1041208,14.4178489
1305983064,6,50.1041384,14.4176889
1305983064,7,50.1043714,14.4162365
